,xi+,xi-,r,sig
0,0.001107181270091007,-2.8323552627661554e-05,3.5008667144853978,0.0003405580572529884
1,0.0002401108984481009,-0.0002547573314244492,4.656382307809416,0.00025997575607823476
2,0.0005422744673240511,-0.000276109627445965,6.183197776858956,0.00019764732692502239
3,0.0004828896592335674,3.312264138755479e-05,8.207988467687528,0.00015047813010188728
4,0.0003211718272430593,0.0001318033013960947,10.895851302615592,0.00011503468105848052
5,0.00031667298755950546,0.00010756397807982049,14.462940079918667,8.847895052589202e-05
6,0.00019723207741388085,2.2722952022880247e-06,19.19457987567985,6.856214258278161e-05
7,0.00025583194094579566,0.0003119392288082675,25.47104289173615,5.369846063712581e-05
8,0.0002378637511296268,0.00026307100647765655,33.7864456373188,4.282801845001955e-05
9,0.00021324022310466222,0.00023563489299692922,44.78817491510761,3.49661515796571e-05
10,0.00016482255162639616,0.0002118344711215882,59.30430834460832,2.9880246279644067e-05
11,3.2117116326904073e-05,0.00036441401214158756,78.34493785209557,2.7862287346438204e-05
