,xi+,xi-,r,sig
0,0.0007264361904993032,-0.000576975834104142,3.4994391419456856,0.0002889305989722838
1,0.0006653981641638414,6.8544916524768295e-06,4.6554254503383925,0.0002205226050729054
2,0.00029507278161276817,-0.0001228330474365286,6.1827929998632065,0.00016753029078431372
3,0.0004997708659424107,1.0317880843997734e-05,8.208787018673869,0.00012745916724498526
4,0.00024299320107010048,0.0001002917498965554,10.894881072146342,9.74196341625318e-05
5,0.00027553676489844086,0.00011862823145513261,14.460301283762835,7.491824507110833e-05
6,0.0003557894799263271,0.0001109159855534114,19.194595370192268,5.8090784662093304e-05
7,0.00021463292031382247,7.411870047314983e-05,25.47027927390781,4.553016467918743e-05
8,0.00020113489953076487,-4.7109235181993244e-05,33.78943512048352,3.63322424805557e-05
9,9.009320336441966e-05,0.00013756785779683804,44.79302337880408,2.9607448171478366e-05
10,7.22532626210976e-05,1.8649988010793205e-05,59.30353721446872,2.5243788683278508e-05
11,-0.00018589835673994107,0.00032326490212417124,78.35527646473399,2.3526901115030638e-05
