,xi+,xi-,r,sig
0,0.00319670457868764,0.0017772830834359653,0.15027724800690612,0.0008404099395767804
1,0.007965962636167818,-0.0003575563190269399,0.29817912324113927,0.00044396771977164823
2,0.0015378869668673928,0.00011583214117762982,0.5901232536228215,0.00022555479263331745
3,0.0023005759603103963,-0.0004414671224287582,1.163042416731444,0.00011578024676113894
4,0.0007573237264807925,-0.0005774016112987718,2.297349663676213,5.9447716498324296e-05
5,0.0007014755983945366,-0.00014991321610611775,4.533903743191267,3.0584625366901754e-05
6,0.00034750694195120945,-0.000245576646378234,8.940670929984032,1.5875574944214572e-05
7,0.00029065536025385216,-3.55531971978463e-05,17.58394783421429,8.457839690714752e-06
8,0.0002322764814411535,-5.154709051522565e-05,34.36779140282035,4.798409464657352e-06
9,2.5127375123151703e-05,0.00015684198166584606,65.71184336536791,3.2527504741737673e-06
