,xip,xim,r,sig
0,8.306691855643184e-05,9.350709667917444e-05,1.3930411980201185,3.336523421075403e-05
1,9.500467734314955e-05,-1.9581606144937535e-06,2.4451092529596172,1.9290520546876064e-05
2,5.2495541945549504e-05,-4.214643896270157e-07,4.290672446909266,1.1157123733941177e-05
3,5.422446029906711e-05,2.995128756125119e-06,7.524058540295817,6.487587334741667e-06
4,2.8515391493240092e-05,8.876491137872956e-06,13.18218433240243,3.8270979587928455e-06
5,8.007615866299103e-06,5.514138165542575e-06,23.055809347756043,2.3204538997289364e-06
6,7.415664498688559e-07,4.409650162293103e-06,40.17910736390677,1.494453576251581e-06
7,1.649187234015765e-06,6.135597145255676e-06,68.86254612484944,1.1242189745967048e-06
