,xi+,xi-,r,sig
0,-0.0019678050058739294,0.0006701401882499581,0.1491290229511307,0.0007271258717668944
1,0.0014846529352418921,0.0007514734051241885,0.2961046855183473,0.00041462966235808805
2,0.0004880935634807239,-0.0007774560490504567,0.5853357585932789,0.0002287511465868038
3,0.0005534843830585255,0.0011337681213302634,1.1589578555015194,0.00012364509027505306
4,9.625638917645302e-05,-0.00021169080909486915,2.2926879424936626,6.53475879001033e-05
5,-1.634843263550968e-05,-3.685570212967154e-06,4.528522075474588,3.421040886094331e-05
6,0.0002247161488287929,7.53787992581252e-05,8.933218542112574,1.797889158582543e-05
7,0.00016189859033003442,-5.42257526799887e-05,17.566407945251314,9.647452692198286e-06
8,5.011294290284454e-05,-0.000169828713725672,34.364441042083236,5.505778061172263e-06
9,-7.846684759711401e-05,0.00027117193377333845,65.668837271379,3.7449542382608446e-06
