,xip,xim,r,sig
0,4.465600664353188e-05,-0.00010759870537814767,1.3916764829155188,4.545536080693463e-05
1,0.00013141322046142777,-2.4773471178986e-05,2.4434289606514765,2.6511199378476413e-05
2,8.596056775541173e-05,1.196395875653831e-05,4.287843186974881,1.5447480402977144e-05
3,4.148357119528713e-05,-5.222192229658328e-06,7.522118446546984,9.02484029513639e-06
4,3.0057105467725933e-05,-5.161264052605605e-06,13.179364311451936,5.341354301138647e-06
5,9.95143433495888e-06,2.1842922907011635e-06,23.050756914406723,3.2478424449555924e-06
6,3.3117422566901387e-06,3.135171074134661e-08,40.16491141105674,2.0959048322753737e-06
7,-1.5548221531606158e-07,-4.934273691579992e-07,68.84746143471521,1.5801715019308951e-06
