,xi+,xi-,r,sig
0,0.017106730975655116,0.000821686678447846,0.15010328781659008,0.0010483753266452738
1,0.004707429770983532,-0.0008974982869291485,0.2991146902958613,0.0005494474920550721
2,0.0036140699882084557,0.0008336236776666032,0.590202142804783,0.00027939539942320197
3,0.00317441933357532,-0.000184106273557925,1.163382240264752,0.00014202543722812713
4,0.001731137512592503,-2.824793502561395e-05,2.2991104850835185,7.285932195991319e-05
5,0.0012149192775612052,7.99794607256422e-05,4.53440538516928,3.7410553030860414e-05
6,0.0006379307390223804,-1.4826579042484004e-05,8.939761710603552,1.9431679173318013e-05
7,0.0005866124104935216,0.00016038984871434488,17.578185322092633,1.036890399712955e-05
8,0.00032741877564363136,0.0001405331069430363,34.37869520193579,5.883406005066226e-06
9,-5.409906045972593e-05,0.00014283848092945433,65.67691005211708,3.987110440457715e-06
